formula,target
Li1Mn1O2,1.636444
Au1Cs1K2O2,2.155882
Cr1H1O2,2.105826
Nb2S11Tl4,0.422507
Os1Si2,0.675682
Ag2Ba1S4Sn1,0.452931
Cu1F8Fe2H4O2,2.462717
Ba2S3,1.575055
Au1Cl1O3Se1,1.408009
Bi1La1O1S2,0.865236
Al1H1Li1O7Si2,3.460904
B1Br3,3.766275
Cl1In1O1,2.327824
Cu1Fe1S2,0.82348
Au1Cl3Cs1,0.822589
Ir1K4O4,0.372021
Cr2O11Te4,2.169719
Ca3Cu2P4Zn2,0.196163
H6La1O12P3,4.9283090000000005
Bi2Se1Te2,0.207136
Cu3O4P1,0.811274
As2Cu1Fe2H2O10,1.5674470000000005
Cs1Ga1Te2,1.28607
H3K1Li2O3,2.675616
In3Na1S5,1.232628
Cr1Cs1I3,1.305155
K1La1O4Ti1,2.186738
La1O1Sb1Zn1,0.125938
Nb3O6Ti1,0.505535
Ba2Ni1O6Te1,2.395417
Cu2K1Mg2O12V3,1.233021
La2O7Ti2,2.587222
Ba1Cl2,5.444953
Nb1O4Sb1,2.369434
O6Pb2Sb1Y1,2.74524
Cu2Hg1I4,1.021751
Ba2D6Pt1,1.602364
Ag2Cd1I4,1.797742
B2Ca1O6Sn1,3.766657
Ba2Ga2S5,2.7539450000000003
Al1K1Te2,1.677772
Ca1Cs1H3,2.798823
Bi1Nb1O4,2.917322
Ba3Ga2Ge4O14,2.112478
Cl2H8Mn1N4,3.809978
O18Ti10,0.0
Cd2P2Sr1,0.70457
Ca2O6Pd1W1,0.7158959999999994
O7P2V1,1.636189
Br2Mo1,2.165346
Co2O4Rb5,1.270846
Hg1Rb2Sn1Te4,0.639806
Cu1In1P2Se6,0.507618
Br4Cs1Tl1,1.75257
O6Se2Sn1,2.566803
Al1D3,3.152306
Ge1O1Sr3,0.338159
Li2S3Te1,0.19806
Cs1I3Pb1,1.444688
Bi2Hg1S4,1.114779
Cd2O7Te2,1.698002
Cl6Na1Sb1,2.016476
Mn1O6Pb2W1,0.992576
Cu1P1S3,1.4029540000000005
Ba1Cu1Fe1Lu1O5,0.0
Br1F4N1O2,2.514717
Mn1P1S3,2.269123
In1Li1S2,2.186266
Ba1Co3H2O10V2,2.214189
In1S2Tl1,0.932642
Hg3O6S1,0.556589
H2O7Ti3,2.821414
Ba3Mg1Nb2O9,2.649944
C4Hg1Mn1N4Se4,2.19975
Bi1La1O1Se2,0.713762
Cl7Fe1Se1,1.783169
Au1F6Li1,2.020094
Na2O2Pt1,1.578662
Li1O2Sb1,2.586958
Ba2Fe1Ge2O7,1.494911
Cl1N1Zn2,2.354299
Ga3H6O14Rb1Se2,2.830697
Fe1O3Ti1,1.526812
K1Na1Se1,2.051892
B3Ba4N6Na1,2.068366
P2S7Sc1Tl1,1.961442
O3Rb2,0.0
Ba3O9Te2,2.3989160000000003
Bi1N1O6Te1,2.732344
Ag2Ge1Pb1S4,1.362426
Ge2Se5Sr2,1.027227
O4Rh2Zn1,0.910207
C2Hg1I1K1N2,2.605405
Cu1Na1Te1,0.94626
Li1P7,1.628892
Cu1F3K1,1.945571
Cl2O6Pb2Pd1Se2,1.596943
As1Cu1F7,2.543473
C1N1S3,2.68691
Ba1Cs1S4V1,1.665736
Ca1In2O4,2.04112
Ag1Ba1Sb1,0.0
Cr1Cu1O4,1.254456
As1Na3Se3,2.018492
F4Mn1,1.391481
Cu1Pb1S3Y1,1.860429
Cl2Cs1I1,2.243851
Cu2Mn3O8,0.209558
H2Mn2O6S1,3.652209
Cl4Cs1Fe1,2.402334
As2Ca1Zn2,0.712168
As2Cd1Ge1Rb1,0.690131
Mg2O7V2,2.691088
B12P2,2.476388
B2Fe2K2O7,2.875955
Cl4Cs1Re1,1.185585
F1Hg2O3P1,1.535627
Li1O5V2,1.149718
Cl6I1P1,1.865955
Au1Sc1Sn1,0.133332
O11Pb2Se2V2,2.371916
Cs3P1Se4,1.830737
Pb1Sb2Te4,0.207264
As2Cd1O7Sr1,2.448934
Br2Co1H4O2,2.498083
Cs4Se9Sn3Sr1,1.539774
B8Cl8,0.810847
Au1I2K5O2,1.889185
Cd1O3Sn1,0.957308
Au2O7Se2,1.311427
Ba2Bi1O6Sb1,1.775848
Cr2Mn1O4,2.524621
N2Pb1S2,1.22894
C3Cs3I1O9Pb2,3.449456
Ba2I1Na1O6,2.239865
As1Li3S3,2.302252
Cs2F6Pd1,2.343179
Cl3Cu1K2,2.799626
Cl6H4N1Sb1,1.910117
Ag1Al1O2,0.84594
Mn2O7Sb2,0.119127
Ba3Ca1O9Ru2,0.581188
As1I1Se1,1.138721
Br2O6Pb3Te2,2.443613
Bi2Ge1O5,2.323103
Ba1Se1,1.18452
B3Cs1H12Sr1,5.8782890000000005
F7K1Pd1Zr1,0.660243
Ba1Sc2Te4,0.4508980000000004
Cu1I1P4Se4,1.752383
P3Re1,0.189994
F2Mn1,4.026235
Br2O5Sb4,2.371508
As1Ba1Cd1F1,0.962178
Ag1Bi2Cl1Se3,0.517763
Ba1H3Na1Pd1,1.413064
Cl1Cs1O2,2.331525
Fe1S2,0.460228
N3Rb1,4.454601
Bi6Cr2O15,2.248186
Br3Ru1,0.07624
As1Sr1,0.0
Mn1O7Te1V2,1.597456
As1F6N1S2,2.575922
Cl7Mo1O1Se1,0.887118
Ca1Mn2O4,2.119477
Au3F12La1,2.081249
Ca4O8Ru2,0.0
As1Li1O3,2.948246
Cu3K3Nb2Se8,1.67868
F4H2Mn1O1Rb1,1.85698
F3Rb1V1,3.163716
Cs2Cu3F12Ti1,1.84895
Hg3I2Se2,1.154816
Ge2Sr1,0.365375
Ba1O3Te1,2.558463
Cu1La1O1Se1,1.826315
Ag1As1F6Se3,1.623
Ca1O24P6Sn4,3.575865
Cu3Ge4Na2O12,1.602836
B1Cr2O12P3,3.055099
As1Cu1Sr1,0.2423850000000005
Mg1Se2,1.628641
La1P2S7Tl2,2.048877
Cl3Cu1K1,1.284232
Ba3C3N3Rh1,0.541637
N4O8Zr7,2.920551
Ba2La2Mn1O12W2,1.628393
Be1F3Rb1,1.667919
As2Ba2Zn1,0.6005439999999997
La1N3O6,2.194276
Co1O6Ta2,2.4527920000000005
Br1La1Mo1O4,1.599603
Ga1K2P2,1.206801
K1O12P1S2Sb2,4.188334
Al4Bi2O9,2.61805
Ag3P7Sn1,0.4798
Co1Cr4H4K2O16,1.814103
Ga1I3Li1,2.247004
Ag1Fe2S3,1.20687
H2Mn1O2,1.996711
Ba2In1O6Ru1,0.376016
N1Te3Y3,1.077
As4Ca3Si2,0.792818
Ca2N3P1,2.607298
Ba2Mn1O6Te1,1.021438
Cd4K1O12V3,2.338884
Br1In1O1,2.056332
Co1O4S1,1.887374
Co1In3Y8,0.048088
Li1O3Sb1,2.138552
K2Te3,0.71064
K1Mo2O13P3,1.120788
Cl9Cs3Ru2,0.510057
Bi1Rb1S2,1.352987
Au1Cs1F4,2.509354
Ba1Fe2O12Se4,2.129552
Ca2O7Sb2,0.160178
Ag2Ba1Cu1O8V2,1.018042
Cs1I3,1.852982
Cs1P1S4Sn1,1.971501
Ag1P1Sr1,0.1042529999999999
Ru1S1Sb1,0.9237199999999994
Cr1Fe1P1,0.220238
Ba2I2O1,2.969277
Cs5Te3,0.387789
La2S5Sn1,0.0
As1F12Li1Xe3,2.762341
P2Pb1Rb4Se8,1.664122
Fe1Se1,1.393155
Cl11P1W4,0.593264
F4Na2O1V1,2.818898
Se2Ta1,0.0
Mg1Na2Sn1,0.0
Ba1In2P2,0.3041240000000007
Na1O8Ta3,2.652442
Cl8Ir1K3Sn1,1.601666
Bi2Cu1O12Se4,1.738017
Al1Cs2F6Na1,6.808125
C4Hg1N4Se4Zn1,2.294707
As1Bi1Cu2O6,0.957009
Ag2Fe1S4Si1,1.655191
Ca2Sn1,0.062749
Ir1Sb3,0.097476
As3H1Sr5,0.6662750000000002
F11H3N1Sb2,4.058226
Al1Ba1D5,2.6874740000000004
Cl3O2Re1,1.842911
Br3Cs1Ni1,2.526312
As1Rb1,0.576212
Rb2S3,1.275732
N1Na1O2,2.421871
Cd1Cr1O4,2.264004
Hg1In2Se4,0.617363
Cl1Rh1Te1,0.822738
Ag1Ba1Te3Y1,0.763006
Co1N2O6,0.0
K1P2Sb1Se6,1.662007
Cl6K3Sc1,3.992111
K1P3Zn4,0.651478
C1H1N3O1,3.386893
Cu1P1S3Tl1,2.230255
In1O8Se2V1,2.225006
Ag1F4H8Mn1O4,0.0
Cu1Mo1O6Sr2,0.499701
S5Y2Zr1,1.233126
Br2C3O3Ru1,2.184901
K1Sb1Se2,1.377727
C4H2K2N4O2Pt1,1.325976
As4K7Ta1,1.037218
Cu2Pb1S4Si1,1.601554
Al1Na3Se3,2.412329
S4Si1Sn2,1.863806
B1Cs3P2,1.764761
Co1P1S3,0.7451020000000002
C2Ca1,1.736101
As1Se4Tl3,0.616569
Bi1O8P1Pb4,2.545062
Cu1Fe1O2,1.338167
C6Fe1K1La1N6,3.71344
I1K1,3.860678
S2Sr1,1.291018
Cs1Na1Te1,1.999917
As1F7Kr1,2.477038
B1P2Rb3,1.622366
I3Pb1Rb1,2.843896
C1Cl1H3O1S1,0.784554
Cl5Sb1,1.634283
Al1S2Tl1,1.8958830000000004
Co1I1N2O2,1.631405
Cl1Cu1Hg1Se1,0.974305
Ag3Br1S1,0.05107
Cl8In2Ru1Te9,1.191489
S1Tl1,0.319598
K1P2S6Sb1,2.226442
Fe1In1O3,1.798381
Cl2Cu5O8Se2,1.336844
Ag3Cu1S2,1.066914
Cs1K2Sb1,0.831579
Cu1Hg1I1S1,0.733881
Lu1Mn2O5,1.017093
Ca1Fe1O6Si2,2.972674
Ag1Bi1K2,0.736109
F2Sr1,6.747247
Al1B14Li1,1.270757
Cl2H12N6O6Pt1,2.329118
Cd1Hg2O6Se1,0.920192
Cd2K1Sb3Sr2,0.16959
O7P2Zr1,4.692246
Cu1Lu1S3Sr1,1.499474
Hf1Mo2O8,2.715758
Cu2Fe1S4Si1,1.346374
Al6C3N2,0.0
K1P1Se3,1.373974
Bi1P2S6Tl1,1.963904
F1Na1,6.32156
Ba1D4Mg1,2.223336
Se,1.479159
Mn1Na1O4V1,2.736023
Cl3Cs1Mn1,3.760028
P6Pt4Sr1,0.388256
Ag2K1P1S4,1.186324
Ag1Na1O1,1.274934
Cd1Lu2S4,1.119125
Au1O2Sc1,1.794075
O6Te1Tl6,1.788644
F1Se1Y1,1.598347
Cl1Hg2P3,1.105534
Cd1Hg1O2,0.63649
Ag2Hg1S2,0.412994
La1Rb1S2,2.64699
C1H8N2Na2O4S2,0.402482
In1S3Sb1,1.412847
Cl3K2N3O6Pt1,2.763222
C2Hg1O4,2.781967
Rb3Sb1,0.059742
Bi1Cu1O1Te1,0.0
Hg1O4Re1,2.407251
In5Rb1S8,1.283357
Cl4Tl2,1.754102
Ca3O1Sn1,0.0
B1Cl3,4.70514
Ag1I3O9Pd1,1.2921459999999998
Cl5Cr1O1Rb2,0.818666
N,6.985543
Ca5P8,1.115415
Cl5O4Re2,0.600486
Cu1K1P2Se5,1.548765
Mg1Te1,2.36641
Ga3In1Te5,0.3711320000000002
Mn1O6Se2,1.270684
As1Zn1,0.559307
Ag1Br1O1Pb1,0.041666
Au1Ca1P1,0.0
F5I1N2O4,1.615282
Cu1I1,1.724549
Mo2Na1O13P3,0.888639
I4S1Tl6,1.67519
Ba3Cr1O5,1.3815470000000003
B1Rb3S3,2.622503
Ag1Ge2O12P3,2.269004
Ge2Mg1Na4Se6,1.805303
Al1As2Li3Mo2O14,2.605561
Ga1O3Y1,2.81212
Co1N6Na3O12,2.481212
K1O3Pd2,0.376809
Cl1Lu1Mo1O4,2.737783
Ba1F4O1V1,2.552216
La1Mn1O1Sb1,0.757962
As1C2Cs1H6Se2,2.220115
Ba1Ga4Se7,1.526263
Mn4O9Ta2,2.90169
Ge1I1O6Rb1,2.482241
Co1P3Si3,1.199236
Cs1Sb2Se4,0.979345
Br2Hg3Se2,0.0
I1O4Rb1,2.431117
Lu1Na1S2,2.28095
Cl4Si1,5.525665
Au1Na2O2Rb1,2.152498
Au1Cl4K1,0.0
I6Pb5S2,1.763542
Br5K2N1O1Ru1,1.669329
Ag1K1O6P2,2.861953
As3In2Na3O12,2.245545
O3Rh1Sc1,1.082735
Ba2N3Ta1,2.016589
N1O1Ta1,2.165756
N18W1,1.587126
Ag1Ga1S2,0.905913
Cl3Zr1,0.394198
Cs2Ge3O9Ti1,2.776094
Lu1Se2Tl1,1.047762
Ca1Ga1Li1N2,2.118629
Cs1Hg1Se3Y1,1.393533
Br6Hg1Tl4,1.709493
Ce1K2O8P2,1.779393
Au3Cl8Rb3,0.8569
Fe1Li1O6Se2,2.33547
C2Cs2,3.100826
Mn2Na2S3,2.469618
F3V1,1.435818
Cd1Ge1O3,1.168286
O4Sc1V1,2.688828
Cs1I3V1,2.787602
C1N4Sr4,1.172203
C1F1N1S1Sn1,2.803082
S3Sr2Zn1,2.452597
Ba1Cr2O14P4,2.745257
C1Cs1H1O3,5.009283
Ag5Cl2P1S4,1.319518
In1Se1,0.334599
Ga1Se8V4,0.260102
O8Tl1V3,1.910144
H1K1Mn1O10P3,0.73002
Al1Na1P3Sr2,0.288977
Cl6Hg3S2Zr1,2.578329
Cs1O12Se2Ta3,2.528614
Na1O3V1,3.223361
Ba2O5Tl2,0.046588
Cl2V1,3.12463
Mg1O4Se1,2.852068
B4Ni1O7,3.5379890000000005
Cr2O3,2.747022
Cu9H2O20P4,0.815535
K1Sb2,0.08455
La1N2O1Ta1,0.668538
F6Ir1,0.771929
K2O2Pb1,1.91226
O1Pb1Sr3,0.033388
K1Na1O1,2.137253
Ag1Bi1Br6Cs2,1.298135
Cu4P10Sn1,0.438891
Ba2Sb2Zn1,0.3565150000000003
Cl1Mo1O5P1Rb1,0.430945
Ba4Br2Si3,0.315372
La1Mg1Na1O6Te1,2.561244
Nb1S4Tl3,2.405025
Ag1C2H1N2O1Pb1S1,1.3973739999999997
Li2Mn1O2,3.0210639999999995
Cl10K4O1Re2,0.678291
Br1Re3S4,1.672853
C3N4,0.913968
Ba2O6Os1Y1,0.035452
Ag4K2S3,0.106556
Na3O4Sb1,2.229538
Ba2Mn1O6W1,1.690593
Bi4Mn1S7,0.804959
La6O18Re4,0.146668
Au1K1O8S2,1.569846
F7Kr1Sb1,2.391799
La2O5Pd2,1.209696
Ca1O4W1,3.936819
Au1K1S1,2.035948
Ag1O4Tc1,1.692419
Mo1O5P1,0.978498
Br1Cu1Se2,1.102058
Cr1Mn1O6Y2,0.73542
Br1C1Cu1H2N2,2.658287
C6Co1H18Mn1N12,2.136887
C3Sc4,0.323051
Cl1O8Pb2Se2V1,1.478651
Br3Cs1Mn1,3.055862
Cs1O2Sb1,2.408935
Cl5Nb1,2.269805
Ba3C3Co1N3,0.749301
Br2Cl6I3Sb1,1.039918
La1Ni1O2,0.4184690000000008
Br3Cr1In1,1.558707
Cr2O7Rb2,2.738816
Cu2S3Si1,0.059279
Au3Cs1S2,2.241497
Br9Ir1Se3,1.619407
Cd1Cl1O15Tl4V5,2.052946
P1Pd1Se1,0.995774
Na4O4Pb1,1.244746
K1Na2Ni1O2,1.83398
Rb2Sn1Te5,0.612564
La4N2S3,1.198111
Cs3Fe1Se3,0.993456
F6Pb2,1.655231
Au1F4K1,2.431872
O3W1,0.464942
As1Cu1S1,0.086606
H18O12Se4Sn1Sr2,0.5885340000000001
B2Cu1O6Pb2,1.559269
O5Sb2V1,2.569606
C4Cd1F2H8N8O3,0.1334330000000001
Cr1F6Na1,1.289434
Cs1In1Se2,1.610933
P2Pt1Si3,0.631745
K2N4O12Pd1,2.005615
Cs1P1Pb1Se4,1.613805
Cd1Cr4Cs2H4O16,2.674106
Fe2O4Zn1,1.763231
I4O1Ta4Te9,0.345745
In1S1,0.927191
Ba1Te1,1.589143
Al1C1O1Sc1,1.220862
Cl4Nb1O1Te4,0.3737000000000003
I3Y1,2.98852
Au1K1Se5,1.05729
F3Hg1K1,0.543519
As1Nb2Rb3Se11,1.136326
Ca1Sn1Sr1,0.304036
Cd1P1S3,1.747628
Cl6Cs2Se1,2.701244
C3Co1N3Sr3,1.076588
Ba4O10Ru3,0.0
As1Cl1Co2O4,2.683688
Co1H4Na2O10Se2,2.629613
Ga2In6O8Pt1,0.613842
Ga1K3Se3,2.105385
As2B1Rb3,1.279487
As1F6I5,1.279169
I6K2O18Zr1,3.282062
Cs3I4Re3S4,2.517986
Hf1N2Sr1,0.291617
Cl6K3Rh1,1.7935569999999998
Ag1I1,1.338733
F2Fe1,3.015103
Cr1Cu1O2,1.942991
Cl2Cu2O6Se2Sr1,1.559754
Bi4Cs6O9,2.40876
In1Rb3S3,2.241561
C4Cd1H12N6O2S4,3.490067
Au1K2Sb1,0.982199
O1V1,1.733202
Cu1Lu1S2,1.687681
Pb1Te3Tl4,0.064511
Cu2O4S1,1.744895
Mo1O5V1,2.02424
Cd1O1,0.0
K2S3,1.243929
Hg4S6Si1,0.413024
C6Na2O6,1.025195
C8K1O8Y1,2.114982
I9Re3,0.834838
K2S5,1.683933
Ag2Hg1I4,1.176696
F8I2Pb5,2.906816
Bi2O2S1,0.771016
P2Sr1,0.772791
Ga1La3Mn1S7,1.987875
Fe1Mo2Na1O8,2.159911
P1Si1,1.383315
Co1F6Pt1,1.830537
As1Ge1,0.132596
C2Cu3H2O8,1.098668
Li3P7,1.752837
Ca2Co1O3,1.977798
Cu1Pt2S4,0.195502
O1Pd1,0.0
Ag1Bi2F12,0.218723
Ge1K2Se3,1.546946
Cl3Cs1Pb1,2.14552
Ca1Si1Sr1,0.419048
Ge1S2,1.007598
Ba1S2,1.563848
B1Ge3H4N1O8,2.885582
Cs2F6K1Mn1,1.575025
Cs2Hf1I6,2.157573
Cl4Fe1Rb1,2.371874
K1Mo1O7P2,1.497715
Ca1Cu1K2N6O12,0.831828
Fe2Ge1O4,0.959261
Cs2Mo1S4,1.701038
As2Ba1Cd2,0.1281699999999999
F6K1Mo1Tl2,0.571108
C6Fe1H12N8O8,2.05793
Ba3O6W1,2.714143
Re1Te2,0.325263
Cu1F7K1Zr1,2.666885
Hg1K2Se4Sn1,1.437883
O13Sc2Te5,2.939153
C2Cl8N1Nb1,2.322489
La1P5,0.159328
Cu6Fe2S8Sn1,0.127302
I18Mo6,0.69116
As1Cd2Cl2,1.061785
Ba2O18Ru7,0.0
O6Os1Sr2Y1,0.1534949999999995
Ca2Mn1O6Ti1,0.966028
La1Li3Sb2,0.1657929999999998
Ag2C1N2,1.102893
B1La1O5Si1,4.295437
Co2O8P2Sr1,2.945161
O3Sr1Ti1,1.74343
Bi1Cu4Fe1Pb1S6,0.7595930000000006
Br2Mn1,3.320979
Ba2O6Ti1Zr1,2.17067
Ca1Ir2P2,0.518778
As1Au1O4,1.884706
As2Ba1Ge2,0.0224219999999997
O8Rb1S2Tl1,1.605693
Be4Ca2N4,2.472621
As2Cd1Sn1,0.036726
C4Cu1H4O8Sr1,1.900581
Ba1F22Sb2Xe5,2.570691
Mn1O13Te6,2.380106
Co1H2O5Se1,2.4518
Hg2P2S7,1.798132
Cu5H14O18S2,1.4241320000000002
Ba1Cu1Na2O8V2,1.643142
Cu1La1O1Te1,1.417926
O4P1Tl3,2.669027
Ag2K1Se4Ta1,1.667049
Cd1P4,0.407743
Cl6Cs2Sn1,2.626919
Al2Se3,1.811014
Ca1O5V2,1.850945
Cu1Li2Sb1,0.517142
Cs2O2,1.685122
As2Be1K4,0.871752
C2K2O4,2.716641
O5S1V1,1.754176
Ba4P3,0.706744
Br2Hg3Te2,1.749473
Cs1F5N1O1Os1,1.047977
Cu1Ge1O3,1.947156
O2Rh1,0.0
O6V2Zn1,2.540978
Ge1Te3Tl3,0.623103
Cu1O6Ta2,0.602652
Fe1Nb2O6,1.925786
Ca7Cu1O12Pt2,0.981774
Cs1In5S8,1.299592
Cu1Rb2S4Ta1,2.492857
Ba2F2Fe2O1Se2,2.564811
Cl3Sc1,3.799864
Cs1F5Pd1Rb2,2.310158
Mn1Nb2O8Zn2,2.655119
Cu1Rb1Se4,1.084325
O13Re2Sb4,2.624
Cs2S4Zn3,3.174578
As2Ba1Mg2,1.0539360000000002
Cs4Ga2Se5,2.130236
I1Te2,0.561088
Cd1Cs3D5,2.626168
H2O4W1,0.730362
O6Sr1V2,2.76346
Ag8Se6Sn1,0.0
Mn1O6Ta2,3.190678
Ag3As1Se3,0.729594
O12Rb1Se2V3,2.324527
B5H9,5.533532
Al1Cl7Se1,2.036559
H1.5Li1.5N1,2.070323
P1Rb3S4,2.814206
Cs4Fe1O3,1.35698
Cl5Hg7In1S6,1.51003
H2I3K1O1,1.918193
Ca2O4Sn1,2.718919
Ag1La3Se7Sn1,1.246136
K6N4O3W2,2.126291
Au1Na1Te1,0.0
K1O8V3,2.078664
Ca2Nb2O7,1.409806
Br2Hg2O6,2.914231
Fe2O14P4Pb1,2.407265
Cs4F12Mn2Pd1,1.144475
H3Li1O2,0.0
Cr2H4K2O10Zn1,2.838773
Cl2N2S2Te1,1.667675
Ba1Ni2O8V2,3.200388
O4P1Tl1,0.438061
Br6K2Se1,1.612741
C1O1,5.966051
As6Ca5Sn2,0.257058
H6Li2Pt1,2.774985
Ba11Cd6Sb12,0.1617000000000001
Ca1O3Pb1,0.954979
Ca2Fe1O6W1,0.715366
N2Pd1S6,1.099439
Br5Te2Zr1,0.958436
Ba1H2,2.792379
D5Pd1Rb3,2.638133
In1Li1O2,1.787716
Cl10Cu4K4O1,1.122611
Ca1Ge1Mg1,0.0
Ca1Ga4O7,2.4927580000000003
Ca3H2O10Si3,4.799771
K2O6S2Se1,2.73051
O1Sn1,0.114246
Cu1H1O5Pb1V1,1.694014
Fe2Mn1O4,1.073756
Ca1Sb2Zn2,0.0
Al1Li1Te2,2.414548
C2Cl5H6Se1Ta1,2.201077
Ni1Se1,0.761693
Ag1F1S1Sr1,1.254096
Fe1Na1O6Se2,1.948965
Cl1Fe1Li1Mo1O4,2.000535
C1Cl1N1O2S2,2.699951
K6Mg1O4,1.612915
Cu3O12Sn4Sr1,0.634672
K2Mn1O12V4,2.00482
Co1Li2O8W2,2.67615
K2La2O10Ti3,1.893724
Ca3Ge2P4,0.694422
Br2O11Te6,2.577286
As1Fe1Li1O4,1.902739
B7Mg1,1.454944
K1S8V5,0.5679219999999998
As2Cd1Hg4I4,0.471341
C6Co1Lu1N6,4.669211
Se3Sn1Tl4,0.064296
Ba4In2Se5Te2,1.76169
Bi10Mo3O24,2.4409750000000003
Bi2Cd1Ge1O6,1.864085
Ag2O3Te1,1.673657
Bi1Ga2Se4,1.857795
Ag2Mo1O12Te4,1.827431
As1F1Mn1Sr1,1.339137
Ga2Pb1Se4,1.703184
Cs1K5S17Sn5Zn4,1.593989
C4Cr1H8N6S4,2.48896
Mn3O6W1,1.976072
C1Ca1Cs1F1O3,4.616385
Fe1Na1O8S2,1.646629
Ca1Cr1O7P2,3.034331
Cl3Nb1O1,2.316807
F6Fe1Li1Mn1,2.287509
Ba3Cl2Fe2O5,3.084579
Li1O6Si2V1,1.921796
Ba1Mn2P2,0.6388700000000007
As1Cs3Nb2Se11,1.124944
Li1Rb1S1,2.796408
Ba2Ce1O6Pt1,1.588991
I7Re3Te7,0.76477
Br2Ca3O4Si1,1.429576
Ag1Co1O2,0.189223
Mn3O12P3Sr1,0.439069
Cl5Nb3O2,0.811707
Cd3Sb3Tl2,0.0
Br7P1,1.265036
Bi1K1Mn1,0.5201119999999999
Na6O5Pb1,1.078758
Ni1Sb1Y1,0.290998
Li1Nb1Rb2S4,2.281466
O3Rb2Sn2,1.059869
C4H3N1O8P2Zn1,2.158588
Ga2Ni1S4,1.023371
K1O11V6,0.289689
Ge2Na6Se7,1.573333
Fe1O7Rb1Se2,1.991529
Na2O4Os1,0.231135
O3Ti2,0.0
La1O1P1Zn1,0.830344
Fe2O12S3,2.079787
Br5K1Sn2,2.351016
O8Sr1Te3,2.179332
C11F7,2.201771
Ba1O3Si1,2.135007
F5H2K2Mn1O1,1.940734
Cr1Li1S2,1.042317
Mn1O6Sb1V1,1.25245
Ba1O13Ti6,2.449244
Br1N1O3,2.244678
Be1La3S7Sc1,0.990898
Cu2Na2O11Si4,2.059835
Bi1F4Rb1,2.92375
As2Ba1Ga2,1.099225
Lu2S4Sr1,1.775749
O24P6Sr1Ti4,2.592005
C2Cs2F4O4Pt1,2.7208
As3Cs1Zn4,0.067083
Mg1P1Se3,2.020417
Br1Cu1O2Sr2,2.75718
Ba4Sb2Se11Si1,0.849689
Ag3N5O6,2.120879
As1Rb3,0.0
Au1Cl4Tl1,1.682988
Al12Ba20F76,7.003429
Ba2In1Sb1Se5,0.756567
Cu2Se3Sn1,0.016891
F6Hg2Ni2O1,1.035776
F4S1W1,2.992182
K2O21V8,1.247483
Mn1O2Rb1,2.358946
F16Sb2Xe1,1.958266
Hg2O4Se1,1.253415
As6Ba4Cd3Li2,0.299666
H4Mn1Na2O10Se2,2.48086
Br1In1S4Sb2,1.44134
F5N1O2Xe1,2.565452
Rb2S3Si1,2.812231
Ba2Cr1O4,1.880461
C2H6O6Pd1S2,1.7655499999999995
Cl2Mn4O7Si1Te1,2.795513
Ba3Nb6O26Si4,2.348172
Cd1O4S1,1.589136
Cs2Li1Nb1S4,2.458689
Ba2Fe1H1O9V2,2.560435
Cl2O4Pb1,1.267896
Cr1K3O4,1.075998
C2Cl3H8N1Pd1,1.649255
Au1Cl4Cs1,1.954318
Ba4Li1O12Ta3,3.0813110000000004
Br2Hg3Se3Zn1,0.053609
As2Cd2Sr1,0.1007060000000001
Ba4Li1Nb3O12,2.587308
Cr2K2O7,2.706146
Cu1I2O6,1.4549760000000005
Fe1O3Sr2,1.860853
H6Li4Ru1,2.489541
Cd4K6Se13Sn3,1.072491
In1O4V1,2.828426
Cd1Cs1N3O6,2.259169
Cr4Cu3La1O12,0.74485
Au1La1O3,1.828872
Ba1O3Pb1,0.016113
Bi1F9Xe1,2.004147
Bi2Cl8Hg3S2,2.797775
Ba3In2O6,0.7579379999999998
As2Mg3,0.549672
F7H1I1N1O1,2.311836
Al1Li1Na2P2,1.894031
Cl5P1,1.805433
Br1I1,1.22104
Lu2S3,2.471396
Ag1C2N2Na1,2.576314
Li8O6Pt1,2.323666
Br8S9Ta4,1.281574
Ga2I4,1.489774
La1O6Sb1Sr2,3.5883260000000003
Cs1Na1S1,2.52751
Au1K3Se13,0.6979040000000001
O10P2Sr1V2,1.687425
Fe1Li2S4Sn1,2.037466
H1K1O5Si2,5.148324000000001
O12S3Sc2,4.35086
As1K3Se4,1.117119
Cl1Cu1H3N1,2.510328
Cu4K1O12P3,1.410649
Fe1Mn2O6Sb1,1.144098
Cd1I2,2.356544
C1F1H3K2O4,4.695817
Ca1K2N6Ni1O12,2.155035
Cu3F4H2O2,2.078911
Br10Co1Y6,0.1390220000000002
B2K3Nb3O12,1.86739
Br1La3S8Si2,2.545639
Cu1O2Rb3,1.746055
Ca3Ge1O1,0.0
Ag2Rb1S4Sb1,0.594662
Ba1S3Zr1,1.047733
Co1I12Sc7,0.229693
Nb2P1Rb1S10,1.517874
O13Ti7,0.0
Cl2O1,0.975196
H2K2O5Ru1,0.799875
B3H8Na1,5.138518
As3Cs1O12Zr2,4.344107999999999
Cd1O10Pb6Te1,1.947558
Ca2I1Na1O6,2.736489
Ba2In1Te5Y1,0.684893
Mn2Mo1P12,0.130419
Fe2O5Ti1,2.203026
C1Cu1H2N1S2,1.894386
Ba2F6Pd1,1.753042
Br4Nb1,0.849779
Ni1P1Sc1,0.0
Bi1K1S4Si1,1.976385
O7Pb1Ti3,1.763228
Au1O2Y1,2.678867
Ag2H1O4P1,1.303072
B4Hg1O7,1.967995
